date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:31:13	57838/57838	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202019%2014:04:50%20GMT	http://webdesign-finder.com/html/nafta/shop-checkout.html	webdesign-finder.com/html/nafta/shop-checkout.html	(from http://webdesign-finder.com/html/nafta/)
14:31:14	36968/36968	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202019%2014:04:50%20GMT	http://webdesign-finder.com/html/nafta/shop-order-received.html	webdesign-finder.com/html/nafta/shop-order-received.html	(from http://webdesign-finder.com/html/nafta/)
14:31:15	39238/39238	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202019%2014:04:48%20GMT	http://webdesign-finder.com/html/nafta/contact.html	webdesign-finder.com/html/nafta/contact.html	(from http://webdesign-finder.com/html/nafta/)
14:31:15	37876/37876	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202019%2014:04:48%20GMT	http://webdesign-finder.com/html/nafta/contact2.html	webdesign-finder.com/html/nafta/contact2.html	(from http://webdesign-finder.com/html/nafta/)
14:31:17	39906/39906	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202019%2014:04:48%20GMT	http://webdesign-finder.com/html/nafta/contact3.html	webdesign-finder.com/html/nafta/contact3.html	(from http://webdesign-finder.com/html/nafta/)
14:31:18	37928/37928	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202019%2014:04:48%20GMT	http://webdesign-finder.com/html/nafta/contact4.html	webdesign-finder.com/html/nafta/contact4.html	(from http://webdesign-finder.com/html/nafta/)
14:31:24	6702/6702	---M--	200	added ('OK')	image/jpeg	etag:%221a2e-58f22d84c2bd9%22	http://webdesign-finder.com/html/nafta/images/team/testimonial2.jpg	webdesign-finder.com/html/nafta/images/team/testimonial2.jpg	(from http://webdesign-finder.com/html/nafta/)
14:31:27	4136/4136	---M--	200	added ('OK')	image/png	etag:%221028-58f22d7c4db2d%22	http://webdesign-finder.com/html/nafta/images/signature.png	webdesign-finder.com/html/nafta/images/signature.png	(from http://webdesign-finder.com/html/nafta/)
14:31:37	93755/93755	---M--	200	added ('OK')	image/jpeg	etag:%2216e3b-58f22d7c613ad%22	http://webdesign-finder.com/html/nafta/images/slide02.jpg	webdesign-finder.com/html/nafta/images/slide02.jpg	(from http://webdesign-finder.com/html/nafta/)
14:31:38	142841/142841	---M--	200	added ('OK')	image/jpeg	etag:%2222df9-58f22d7c6040d%22	http://webdesign-finder.com/html/nafta/images/slide01.jpg	webdesign-finder.com/html/nafta/images/slide01.jpg	(from http://webdesign-finder.com/html/nafta/)
14:32:02	232096/232096	---M--	200	added ('OK')	image/jpeg	etag:%2238aa0-58f22d7c7e86d%22	http://webdesign-finder.com/html/nafta/images/slide03.jpg	webdesign-finder.com/html/nafta/images/slide03.jpg	(from http://webdesign-finder.com/html/nafta/)
14:32:25	323475/323475	---M--	200	added ('OK')	image/jpeg	etag:%224ef93-58f22d82327d6%22	http://webdesign-finder.com/html/nafta/images/services/service1.jpg	webdesign-finder.com/html/nafta/images/services/service1.jpg	(from http://webdesign-finder.com/html/nafta/)
14:32:38	344598/344598	---M--	200	added ('OK')	image/jpeg	etag:%2254216-58f22d822e956%22	http://webdesign-finder.com/html/nafta/images/services/service2.jpg	webdesign-finder.com/html/nafta/images/services/service2.jpg	(from http://webdesign-finder.com/html/nafta/)
14:32:41	223994/223994	---M--	200	added ('OK')	image/jpeg	etag:%2236afa-58f22d863e9fb%22	http://webdesign-finder.com/html/nafta/images/gallery/full/01.jpg	webdesign-finder.com/html/nafta/images/gallery/full/01.jpg	(from http://webdesign-finder.com/html/nafta/)
14:33:09	536281/536281	---M--	200	added ('OK')	image/jpeg	etag:%2282ed9-58f22d824cdb6%22	http://webdesign-finder.com/html/nafta/images/services/service3.jpg	webdesign-finder.com/html/nafta/images/services/service3.jpg	(from http://webdesign-finder.com/html/nafta/)
14:33:10	268405/268405	---M--	200	added ('OK')	image/jpeg	etag:%2241875-58f22d869395c%22	http://webdesign-finder.com/html/nafta/images/gallery/full/02.jpg	webdesign-finder.com/html/nafta/images/gallery/full/02.jpg	(from http://webdesign-finder.com/html/nafta/)
14:33:30	118823/118823	---M--	200	added ('OK')	image/jpeg	etag:%221d027-58f22d863f99b%22	http://webdesign-finder.com/html/nafta/images/gallery/full/05.jpg	webdesign-finder.com/html/nafta/images/gallery/full/05.jpg	(from http://webdesign-finder.com/html/nafta/)
14:33:33	4151/4151	---M--	200	added ('OK')	image/png	etag:%221037-58f22d80f70f4%22	http://webdesign-finder.com/html/nafta/images/partners/01.png	webdesign-finder.com/html/nafta/images/partners/01.png	(from http://webdesign-finder.com/html/nafta/)
14:33:35	3886/3886	---M--	200	added ('OK')	image/png	etag:%22f2e-58f22d80f9034%22	http://webdesign-finder.com/html/nafta/images/partners/02.png	webdesign-finder.com/html/nafta/images/partners/02.png	(from http://webdesign-finder.com/html/nafta/)
14:33:37	4696/4696	---M--	200	added ('OK')	image/png	etag:%221258-58f22d80f9fd4%22	http://webdesign-finder.com/html/nafta/images/partners/03.png	webdesign-finder.com/html/nafta/images/partners/03.png	(from http://webdesign-finder.com/html/nafta/)
14:33:39	3060/3060	---M--	200	added ('OK')	image/png	etag:%22bf4-58f22d80f70f4%22	http://webdesign-finder.com/html/nafta/images/partners/04.png	webdesign-finder.com/html/nafta/images/partners/04.png	(from http://webdesign-finder.com/html/nafta/)
14:33:40	384490/384490	---M--	200	added ('OK')	image/jpeg	etag:%225ddea-58f22d86541bc%22	http://webdesign-finder.com/html/nafta/images/gallery/full/03.jpg	webdesign-finder.com/html/nafta/images/gallery/full/03.jpg	(from http://webdesign-finder.com/html/nafta/)
14:33:42	3334/3334	---M--	200	added ('OK')	image/png	etag:%22d06-58f22d80f6154%22	http://webdesign-finder.com/html/nafta/images/partners/05.png	webdesign-finder.com/html/nafta/images/partners/05.png	(from http://webdesign-finder.com/html/nafta/)
14:33:44	3644/3644	---M--	200	added ('OK')	image/png	etag:%22e3c-58f22d80f9034%22	http://webdesign-finder.com/html/nafta/images/partners/06.png	webdesign-finder.com/html/nafta/images/partners/06.png	(from http://webdesign-finder.com/html/nafta/)
14:33:46	1757/1757	---M--	200	added ('OK')	image/png	etag:%226dd-58f22d80f70f4%22	http://webdesign-finder.com/html/nafta/images/partners/07.png	webdesign-finder.com/html/nafta/images/partners/07.png	(from http://webdesign-finder.com/html/nafta/)
14:33:48	5452/5452	---M--	200	added ('OK')	image/png	etag:%22154c-58f22d80f70f4%22	http://webdesign-finder.com/html/nafta/images/partners/08.png	webdesign-finder.com/html/nafta/images/partners/08.png	(from http://webdesign-finder.com/html/nafta/)
14:33:50	1833/1833	---M--	200	added ('OK')	image/png	etag:%22729-58f22d80f9034%22	http://webdesign-finder.com/html/nafta/images/partners/09.png	webdesign-finder.com/html/nafta/images/partners/09.png	(from http://webdesign-finder.com/html/nafta/)
14:33:50	416648/416648	---M--	200	added ('OK')	image/jpeg	etag:%2265b88-58f22d864381b%22	http://webdesign-finder.com/html/nafta/images/gallery/full/04.jpg	webdesign-finder.com/html/nafta/images/gallery/full/04.jpg	(from http://webdesign-finder.com/html/nafta/)
14:34:22	421343/421343	---M--	200	added ('OK')	image/jpeg	etag:%2266ddf-58f22d866f73c%22	http://webdesign-finder.com/html/nafta/images/gallery/full/06.jpg	webdesign-finder.com/html/nafta/images/gallery/full/06.jpg	(from http://webdesign-finder.com/html/nafta/)
14:34:36	266440/266440	---M--	200	added ('OK')	image/png	etag:%22410c8-58f22d8451759%22	http://webdesign-finder.com/html/nafta/images/team/01.png	webdesign-finder.com/html/nafta/images/team/01.png	(from http://webdesign-finder.com/html/nafta/)
14:34:38	267384/267384	---M--	200	added ('OK')	image/png	etag:%2241478-58f22d844a9f9%22	http://webdesign-finder.com/html/nafta/images/team/02.png	webdesign-finder.com/html/nafta/images/team/02.png	(from http://webdesign-finder.com/html/nafta/)
14:34:38	258919/258919	---M--	200	added ('OK')	image/png	etag:%223f367-58f22d84891f9%22	http://webdesign-finder.com/html/nafta/images/team/03.png	webdesign-finder.com/html/nafta/images/team/03.png	(from http://webdesign-finder.com/html/nafta/)
14:34:59	110054/110054	---M--	200	added ('OK')	image/jpeg	etag:%221ade6-58f22d7e6f990%22	http://webdesign-finder.com/html/nafta/images/blog/01.jpg	webdesign-finder.com/html/nafta/images/blog/01.jpg	(from http://webdesign-finder.com/html/nafta/)
14:35:06	263706/263706	---M--	200	added ('OK')	image/png	etag:%224061a-58f22d84ecbb9%22	http://webdesign-finder.com/html/nafta/images/team/04.png	webdesign-finder.com/html/nafta/images/team/04.png	(from http://webdesign-finder.com/html/nafta/)
14:35:08	168485/168485	---M--	200	added ('OK')	image/png	etag:%2229225-58f22d84a66b9%22	http://webdesign-finder.com/html/nafta/images/team/06.png	webdesign-finder.com/html/nafta/images/team/06.png	(from http://webdesign-finder.com/html/nafta/)
14:35:14	82875/82875	---M--	200	added ('OK')	image/jpeg	etag:%22143bb-58f22d85a06bb%22	http://webdesign-finder.com/html/nafta/images/blog/square/02.jpg	webdesign-finder.com/html/nafta/images/blog/square/02.jpg	(from http://webdesign-finder.com/html/nafta/)
14:35:16	231725/231725	---M--	200	added ('OK')	image/png	etag:%223892d-58f22d84b5119%22	http://webdesign-finder.com/html/nafta/images/team/05.png	webdesign-finder.com/html/nafta/images/team/05.png	(from http://webdesign-finder.com/html/nafta/)
14:35:19	57496/57496	---M--	200	added ('OK')	image/jpeg	etag:%22e098-58f22d85a06bb%22	http://webdesign-finder.com/html/nafta/images/blog/square/03.jpg	webdesign-finder.com/html/nafta/images/blog/square/03.jpg	(from http://webdesign-finder.com/html/nafta/)
14:35:19	9697/9697	---M-Z	200	added ('OK')	application/javascript	etag:%2225e1-58f22d8972f00-gzip%22	http://webdesign-finder.com/html/nafta/js/switcher.js	webdesign-finder.com/html/nafta/js/switcher.js	(from http://webdesign-finder.com/html/nafta/)
14:35:20	87170/87170	---M-Z	200	added ('OK')	application/javascript	etag:%2215482-58f22d897dae0-gzip%22	http://webdesign-finder.com/html/nafta/js/main.js	webdesign-finder.com/html/nafta/js/main.js	(from http://webdesign-finder.com/html/nafta/)
14:35:24	74288/74288	---M--	200	added ('OK')	text/html	etag:%2212230-58f22d7ac424b%22	http://webdesign-finder.com/html/nafta/fonts/fa-brands-400.woff2	webdesign-finder.com/html/nafta/fonts/fa-brands-400.html	(from http://webdesign-finder.com/html/nafta/css/font-awesome5.css)
14:35:40	511553/511553	---MCZ	200	added ('OK')	application/javascript	etag:%227ce41-58f22d89b74c0-gzip%22	http://webdesign-finder.com/html/nafta/js/compressed.js	webdesign-finder.com/html/nafta/js/compressed.js	(from http://webdesign-finder.com/html/nafta/)
14:35:40	134396/134396	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2220cfc-58f22d7afcc8b%22	http://webdesign-finder.com/html/nafta/fonts/fa-brands-400.eot?	webdesign-finder.com/html/nafta/fonts/fa-brands-400d41d.eot	(from http://webdesign-finder.com/html/nafta/css/font-awesome5.css)
14:35:40	134396/134396	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2220cfc-58f22d7afcc8b%22	http://webdesign-finder.com/html/nafta/fonts/fa-brands-400.eot	webdesign-finder.com/html/nafta/fonts/fa-brands-400.eot	(from http://webdesign-finder.com/html/nafta/css/font-awesome5.css)
14:35:40	87048/87048	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2215408-58f22d7ab38ab%22	http://webdesign-finder.com/html/nafta/fonts/fa-brands-400.woff	webdesign-finder.com/html/nafta/fonts/fa-brands-400.woff	(from http://webdesign-finder.com/html/nafta/css/font-awesome5.css)
14:35:51	40308/40308	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%229d74-58f22d7ab966b%22	http://webdesign-finder.com/html/nafta/fonts/fa-regular-400.eot	webdesign-finder.com/html/nafta/fonts/fa-regular-400.eot	(from http://webdesign-finder.com/html/nafta/css/font-awesome5.css)
14:35:53	14872/14872	---M--	200	added ('OK')	text/html	etag:%223a18-58f22d7afdc2b%22	http://webdesign-finder.com/html/nafta/fonts/fa-regular-400.woff2	webdesign-finder.com/html/nafta/fonts/fa-regular-400.html	(from http://webdesign-finder.com/html/nafta/css/font-awesome5.css)
14:35:54	40308/40308	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%229d74-58f22d7ab966b%22	http://webdesign-finder.com/html/nafta/fonts/fa-regular-400.eot?	webdesign-finder.com/html/nafta/fonts/fa-regular-400d41d.eot	(from http://webdesign-finder.com/html/nafta/css/font-awesome5.css)
14:35:58	134160/134160	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%2220c10-58f22d7ad0d6b%22	http://webdesign-finder.com/html/nafta/fonts/fa-brands-400.ttf	webdesign-finder.com/html/nafta/fonts/fa-brands-400.ttf	(from http://webdesign-finder.com/html/nafta/css/font-awesome5.css)
14:36:00	750997/750997	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b7595-58f22d7ae26ab%22	http://webdesign-finder.com/html/nafta/fonts/fa-brands-400.svg	webdesign-finder.com/html/nafta/fonts/fa-brands-400.svg	(from http://webdesign-finder.com/html/nafta/css/font-awesome5.css)
14:36:00	18164/18164	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2246f4-58f22d7ac80cb%22	http://webdesign-finder.com/html/nafta/fonts/fa-regular-400.woff	webdesign-finder.com/html/nafta/fonts/fa-regular-400.woff	(from http://webdesign-finder.com/html/nafta/css/font-awesome5.css)
14:36:02	140296/140296	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2222408-58f22d7ab772b%22	http://webdesign-finder.com/html/nafta/fonts/fa-regular-400.svg	webdesign-finder.com/html/nafta/fonts/fa-regular-400.svg	(from http://webdesign-finder.com/html/nafta/css/font-awesome5.css)
14:36:02	40080/40080	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%229c90-58f22d7af110b%22	http://webdesign-finder.com/html/nafta/fonts/fa-regular-400.ttf	webdesign-finder.com/html/nafta/fonts/fa-regular-400.ttf	(from http://webdesign-finder.com/html/nafta/css/font-awesome5.css)
14:36:06	79100/79100	---M--	200	added ('OK')	text/html	etag:%22134fc-58f22d7b0b6eb%22	http://webdesign-finder.com/html/nafta/fonts/fa-solid-900.woff2	webdesign-finder.com/html/nafta/fonts/fa-solid-900.html	(from http://webdesign-finder.com/html/nafta/css/font-awesome5.css)
14:36:20	209012/209012	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2233074-58f22d7b0d62b%22	http://webdesign-finder.com/html/nafta/fonts/fa-solid-900.eot	webdesign-finder.com/html/nafta/fonts/fa-solid-900.eot	(from http://webdesign-finder.com/html/nafta/css/font-awesome5.css)
14:36:26	209012/209012	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2233074-58f22d7b0d62b%22	http://webdesign-finder.com/html/nafta/fonts/fa-solid-900.eot?	webdesign-finder.com/html/nafta/fonts/fa-solid-900d41d.eot	(from http://webdesign-finder.com/html/nafta/css/font-awesome5.css)
14:36:32	9904/9904	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2226b0-58f22d7c1126d%22	http://webdesign-finder.com/html/nafta/fonts/icomoon/icomoon.eot?dzra4c	webdesign-finder.com/html/nafta/fonts/icomoon/icomoon66ba.eot	(from http://webdesign-finder.com/html/nafta/css/icomoon.css)
14:36:34	102224/102224	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2218f50-58f22d7b0a74b%22	http://webdesign-finder.com/html/nafta/fonts/fa-solid-900.woff	webdesign-finder.com/html/nafta/fonts/fa-solid-900.woff	(from http://webdesign-finder.com/html/nafta/css/font-awesome5.css)
14:36:36	208792/208792	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%2232f98-58f22d7afad4b%22	http://webdesign-finder.com/html/nafta/fonts/fa-solid-900.ttf	webdesign-finder.com/html/nafta/fonts/fa-solid-900.ttf	(from http://webdesign-finder.com/html/nafta/css/font-awesome5.css)
14:36:38	9740/9740	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%22260c-58f22d7c1220d%22	http://webdesign-finder.com/html/nafta/fonts/icomoon/icomoon.ttf?dzra4c	webdesign-finder.com/html/nafta/fonts/icomoon/icomoon66ba.ttf	(from http://webdesign-finder.com/html/nafta/css/icomoon.css)
14:36:40	9816/9816	---MCZ	200	added ('OK')	application/font-woff	etag:W/%222658-58f22d7c1126d%22	http://webdesign-finder.com/html/nafta/fonts/icomoon/icomoon.woff?dzra4c	webdesign-finder.com/html/nafta/fonts/icomoon/icomoon66ba.woff	(from http://webdesign-finder.com/html/nafta/css/icomoon.css)
14:36:42	1915/1915	---M--	200	added ('OK')	image/png	etag:%2277b-58f22d874c27d%22	http://webdesign-finder.com/html/nafta/img/quote.png	webdesign-finder.com/html/nafta/img/quote.png	(from http://webdesign-finder.com/html/nafta/css/main.css)
14:36:42	37763/37763	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%229383-58f22d7c102cd%22	http://webdesign-finder.com/html/nafta/fonts/icomoon/icomoon.svg?dzra4c	webdesign-finder.com/html/nafta/fonts/icomoon/icomoon66ba.svg	(from http://webdesign-finder.com/html/nafta/css/icomoon.css)
14:36:42	796817/796817	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22c2891-58f22d7b21e4b%22	http://webdesign-finder.com/html/nafta/fonts/fa-solid-900.svg	webdesign-finder.com/html/nafta/fonts/fa-solid-900.svg	(from http://webdesign-finder.com/html/nafta/css/font-awesome5.css)
14:36:42	974/974	---M--	200	added ('OK')	image/png	etag:%223ce-58f22d877143d%22	http://webdesign-finder.com/html/nafta/img/select-arrow.png	webdesign-finder.com/html/nafta/img/select-arrow.png	(from http://webdesign-finder.com/html/nafta/css/main.css)
14:36:42	4976/4976	---M--	200	added ('OK')	image/png	etag:%221370-58f22d874a33d%22	http://webdesign-finder.com/html/nafta/img/owl.video.play.png	webdesign-finder.com/html/nafta/img/owl.video.play.png	(from http://webdesign-finder.com/html/nafta/css/main.css)
14:36:43	547/547	---M--	200	added ('OK')	image/png	etag:%22223-58f22d8967380%22	http://webdesign-finder.com/html/nafta/img/photoswipe/default-skin.png	webdesign-finder.com/html/nafta/img/photoswipe/default-skin.png	(from http://webdesign-finder.com/html/nafta/css/main.css)
14:36:44	1554/1554	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22612-58f22d8967380%22	http://webdesign-finder.com/html/nafta/img/photoswipe/default-skin.svg	webdesign-finder.com/html/nafta/img/photoswipe/default-skin.svg	(from http://webdesign-finder.com/html/nafta/css/main.css)
14:36:45	866/866	---M--	200	added ('OK')	image/gif	etag:%22362-58f22d89644a0%22	http://webdesign-finder.com/html/nafta/img/photoswipe/preloader.gif	webdesign-finder.com/html/nafta/img/photoswipe/preloader.gif	(from http://webdesign-finder.com/html/nafta/css/main.css)
14:36:52	8340/8340	---M--	200	added ('OK')	image/gif	etag:%222094-58f22d874b2dd%22	http://webdesign-finder.com/html/nafta/img/preloader.gif	webdesign-finder.com/html/nafta/img/preloader.gif	(from http://webdesign-finder.com/html/nafta/css/main.css)
14:36:54	69403/69403	---M--	200	added ('OK')	image/jpeg	etag:%2210f1b-58f22d875acdd%22	http://webdesign-finder.com/html/nafta/img/background-texture-cover.jpg	webdesign-finder.com/html/nafta/img/background-texture-cover.jpg	(from http://webdesign-finder.com/html/nafta/css/main.css)
14:37:11	132329/132329	---M--	200	added ('OK')	image/png	etag:%22204e9-58f22d88675bf%22	http://webdesign-finder.com/html/nafta/img/patterns/pattern0.png	webdesign-finder.com/html/nafta/img/patterns/pattern0.png	(from http://webdesign-finder.com/html/nafta/css/main.css)
14:37:12	109255/109255	---M--	200	added ('OK')	image/png	etag:%221aac7-58f22d88711ff%22	http://webdesign-finder.com/html/nafta/img/patterns/pattern2.png	webdesign-finder.com/html/nafta/img/patterns/pattern2.png	(from http://webdesign-finder.com/html/nafta/css/main.css)
14:37:17	145002/145002	---M--	200	added ('OK')	image/png	etag:%222366a-58f22d886855f%22	http://webdesign-finder.com/html/nafta/img/patterns/pattern1.png	webdesign-finder.com/html/nafta/img/patterns/pattern1.png	(from http://webdesign-finder.com/html/nafta/css/main.css)
14:37:19	1175/1175	---M--	200	added ('OK')	image/png	etag:%22497-58f22d88a5dbf%22	http://webdesign-finder.com/html/nafta/img/patterns/pattern7.png	webdesign-finder.com/html/nafta/img/patterns/pattern7.png	(from http://webdesign-finder.com/html/nafta/css/main.css)
14:37:19	140880/140880	---M--	200	added ('OK')	image/png	etag:%2222650-58f22d88982ff%22	http://webdesign-finder.com/html/nafta/img/patterns/pattern3.png	webdesign-finder.com/html/nafta/img/patterns/pattern3.png	(from http://webdesign-finder.com/html/nafta/css/main.css)
14:37:20	53101/53101	---M--	200	added ('OK')	image/png	etag:%22cf6d-58f22d889929f%22	http://webdesign-finder.com/html/nafta/img/patterns/pattern4.png	webdesign-finder.com/html/nafta/img/patterns/pattern4.png	(from http://webdesign-finder.com/html/nafta/css/main.css)
14:37:22	51374/51374	---M--	200	added ('OK')	image/png	etag:%22c8ae-58f22d8880bff%22	http://webdesign-finder.com/html/nafta/img/patterns/pattern6.png	webdesign-finder.com/html/nafta/img/patterns/pattern6.png	(from http://webdesign-finder.com/html/nafta/css/main.css)
14:37:28	47535/47535	---M--	200	added ('OK')	image/png	etag:%22b9af-58f22d88934df%22	http://webdesign-finder.com/html/nafta/img/patterns/pattern8.png	webdesign-finder.com/html/nafta/img/patterns/pattern8.png	(from http://webdesign-finder.com/html/nafta/css/main.css)
14:37:30	29908/29908	---M--	200	added ('OK')	image/png	etag:%2274d4-58f22d885ba3e%22	http://webdesign-finder.com/html/nafta/img/patterns/pattern10.png	webdesign-finder.com/html/nafta/img/patterns/pattern10.png	(from http://webdesign-finder.com/html/nafta/css/main.css)
14:37:34	59908/59908	---M--	200	added ('OK')	image/png	etag:%22ea04-58f22d889d11f%22	http://webdesign-finder.com/html/nafta/img/patterns/pattern9.png	webdesign-finder.com/html/nafta/img/patterns/pattern9.png	(from http://webdesign-finder.com/html/nafta/css/main.css)
14:37:38	60588/60588	---M--	200	added ('OK')	image/png	etag:%22ecac-58f22d88675bf%22	http://webdesign-finder.com/html/nafta/img/patterns/pattern11.png	webdesign-finder.com/html/nafta/img/patterns/pattern11.png	(from http://webdesign-finder.com/html/nafta/css/main.css)
14:37:53	69403/69403	---M--	200	added ('OK')	image/jpeg	etag:%2210f1b-58f22d881553e%22	http://webdesign-finder.com/html/nafta/img/parallax/light-wood.jpg	webdesign-finder.com/html/nafta/img/parallax/light-wood.jpg	(from http://webdesign-finder.com/html/nafta/css/main.css)
14:37:55	1819/1819	---M--	200	added ('OK')	image/png	etag:%2271b-58f22d874d21d%22	http://webdesign-finder.com/html/nafta/img/dots-vertical.png	webdesign-finder.com/html/nafta/img/dots-vertical.png	(from http://webdesign-finder.com/html/nafta/css/main.css)
14:38:00	139406/139406	---M--	200	added ('OK')	image/jpeg	etag:%222208e-58f22d8826e7e%22	http://webdesign-finder.com/html/nafta/img/parallax/light-abstract.jpg	webdesign-finder.com/html/nafta/img/parallax/light-abstract.jpg	(from http://webdesign-finder.com/html/nafta/css/main.css)
14:38:07	212501/212501	---M--	200	added ('OK')	image/jpeg	etag:%2233e15-58f22d8825ede%22	http://webdesign-finder.com/html/nafta/img/parallax/map-dark.jpg	webdesign-finder.com/html/nafta/img/parallax/map-dark.jpg	(from http://webdesign-finder.com/html/nafta/css/main.css)
14:38:14	102852/102852	---M--	200	added ('OK')	image/jpeg	etag:%22191c4-58f22d80f4214%22	http://webdesign-finder.com/html/nafta/images/parallax/video_section_background.jpg	webdesign-finder.com/html/nafta/images/parallax/video_section_background.jpg	(from http://webdesign-finder.com/html/nafta/css/main.css)
14:38:23	295308/295308	---M--	200	added ('OK')	image/jpeg	etag:%224818c-58f22d883e57e%22	http://webdesign-finder.com/html/nafta/img/parallax/map-light.jpg	webdesign-finder.com/html/nafta/img/parallax/map-light.jpg	(from http://webdesign-finder.com/html/nafta/css/main.css)
14:38:30	37567/37567	---M--	200	added ('OK')	image/jpeg	etag:%2292bf-58f22d7c1dd8d%22	http://webdesign-finder.com/html/nafta/images/main-testimonial-bg.jpg	webdesign-finder.com/html/nafta/images/main-testimonial-bg.jpg	(from http://webdesign-finder.com/html/nafta/css/main.css)
14:38:38	171515/171515	---M--	200	added ('OK')	image/jpeg	etag:%2229dfb-58f22d7c6040d%22	http://webdesign-finder.com/html/nafta/images/title_bg.jpg	webdesign-finder.com/html/nafta/images/title_bg.jpg	(from http://webdesign-finder.com/html/nafta/css/main.css)
14:38:53	215540/215540	---M--	200	added ('OK')	image/jpeg	etag:%22349f4-58f22d7cfd7ae%22	http://webdesign-finder.com/html/nafta/images/portfolio-bg.jpg	webdesign-finder.com/html/nafta/images/portfolio-bg.jpg	(from http://webdesign-finder.com/html/nafta/css/main.css)
14:39:00	108270/108270	---M--	200	added ('OK')	image/jpeg	etag:%221a6ee-58f22d7c1aead%22	http://webdesign-finder.com/html/nafta/images/careers-bg.jpg	webdesign-finder.com/html/nafta/images/careers-bg.jpg	(from http://webdesign-finder.com/html/nafta/css/main.css)
14:39:00	30072/30072	---M--	200	added ('OK')	image/jpeg	etag:%227578-58f22d87147dd%22	http://webdesign-finder.com/html/nafta/images/gallery/square/01.jpg	webdesign-finder.com/html/nafta/images/gallery/square/01.jpg	(from http://webdesign-finder.com/html/nafta/about.html)
14:39:12	47909/47909	---M--	200	added ('OK')	image/jpeg	etag:%22bb25-58f22d87195fd%22	http://webdesign-finder.com/html/nafta/images/gallery/square/03.jpg	webdesign-finder.com/html/nafta/images/gallery/square/03.jpg	(from http://webdesign-finder.com/html/nafta/about.html)
14:39:12	55879/55879	---M--	200	added ('OK')	image/jpeg	etag:%22da47-58f22d87195fd%22	http://webdesign-finder.com/html/nafta/images/gallery/square/02.jpg	webdesign-finder.com/html/nafta/images/gallery/square/02.jpg	(from http://webdesign-finder.com/html/nafta/about.html)
14:39:12	234707/234707	---M--	200	added ('OK')	image/jpeg	etag:%22394d3-58f22d7c279cd%22	http://webdesign-finder.com/html/nafta/images/comingsoon-bg.jpg	webdesign-finder.com/html/nafta/images/comingsoon-bg.jpg	(from http://webdesign-finder.com/html/nafta/css/main.css)
14:39:19	461367/461367	---M--	200	added ('OK')	image/jpeg	etag:%2270a37-58f22d7c72ced%22	http://webdesign-finder.com/html/nafta/images/testimonials-bg.jpg	webdesign-finder.com/html/nafta/images/testimonials-bg.jpg	(from http://webdesign-finder.com/html/nafta/css/main.css)
14:39:23	29446/29446	---M--	200	added ('OK')	image/jpeg	etag:%227306-58f22d8416dd8%22	http://webdesign-finder.com/html/nafta/images/steps/02.jpg	webdesign-finder.com/html/nafta/images/steps/02.jpg	(from http://webdesign-finder.com/html/nafta/our-history.html)
14:39:24	42786/42786	---M--	200	added ('OK')	image/jpeg	etag:%22a722-58f22d8414e98%22	http://webdesign-finder.com/html/nafta/images/steps/01.jpg	webdesign-finder.com/html/nafta/images/steps/01.jpg	(from http://webdesign-finder.com/html/nafta/our-history.html)
14:39:26	70087/70087	---M--	200	added ('OK')	image/jpeg	etag:%22111c7-58f22d871a59d%22	http://webdesign-finder.com/html/nafta/images/gallery/square/04.jpg	webdesign-finder.com/html/nafta/images/gallery/square/04.jpg	(from http://webdesign-finder.com/html/nafta/about.html)
